OrderID,OrderDate,CustomerID,CustomerName,City,Country,SalesChannel,PaymentMethod,Category,SubCategory,Product,Quantity,UnitPrice,CostPerUnit,TotalSales,TotalCost,Profit
ORD104434,2023-03-18,CUST1303,Emma Taylor,Bristol,UK,Online,PayPal,Home & Kitchen,Cookware,Non-stick Pan Set,2,157.46,109.94,314.92,219.88,95.04
ORD104435,2023-06-23,CUST1971,Ali Jones,Southampton,UK,Online,PayPal,Books,Non-fiction,Biography,1,17.77,9.03,17.77,9.03,8.74
ORD104436,2023-12-24,CUST1483,Ali Clark,Edinburgh,UK,Online,Bank Transfer,Sports,Yoga,Yoga Block,10,195.07,145.49,1950.7,1454.9,495.8
ORD104437,2023-11-17,CUST1928,Reza Taylor,Birmingham,UK,Online,PayPal,Sports,Fitness,Dumbbell Set,7,23.95,15.2,167.65,106.4,61.25
ORD104438,2023-04-01,CUST2571,Reza Brown,Manchester,UK,Online,Card,Beauty,Perfume,Body Spray,10,52.63,29.32,526.3,293.2,233.1
ORD104439,2023-08-26,CUST2440,John Jones,Leeds,UK,Store,Bank Transfer,Beauty,Skincare,Serum,3,48.35,31.92,145.05,95.76,49.29
ORD104440,2023-09-21,CUST2182,Reza Taylor,London,UK,Store,PayPal,Home & Kitchen,Bedding,Duvet Set,4,78.31,42.47,313.24,169.88,143.36
ORD104441,2023-06-28,CUST1148,Emma Brown,Bristol,UK,Store,Bank Transfer,Beauty,Nailcare,Nail Kit,9,61.92,36.95,557.28,332.55,224.73
ORD104442,2023-07-28,CUST2050,Sara Walker,Glasgow,UK,Online,PayPal,Clothing,Jacket,Puffer Jacket,6,36.84,26.58,221.04,159.48,61.56
ORD104443,2023-03-14,CUST1986,David Brown,Leeds,UK,Online,Cash,Home & Kitchen,Cookware,Steel Pot,1,226.1,131.8,226.1,131.8,94.3
ORD104444,2023-04-17,CUST1583,Sara Smith,Southampton,UK,Online,PayPal,Clothing,Jeans,Slim Fit Jeans,9,105.98,74.87,953.82,673.83,279.99
ORD104445,2023-12-11,CUST1247,John Lee,Southampton,UK,Online,PayPal,Beauty,Nailcare,Nail Kit,9,30.93,19.43,278.37,174.87,103.5
ORD104446,2023-10-22,CUST2124,Ali Johnson,Birmingham,UK,Store,Cash,Sports,Football,Football Ball,5,148.07,83.43,740.35,417.15,323.2
ORD104447,2023-10-11,CUST1701,Reza Lee,Bristol,UK,Store,Bank Transfer,Books,Education,Language Book,8,21.41,14.9,171.28,119.2,52.08
ORD104448,2023-12-19,CUST1095,David Taylor,Birmingham,UK,Online,Bank Transfer,Home & Kitchen,Bedding,Duvet Set,7,171.06,116.75,1197.42,817.25,380.17
ORD104449,2023-07-01,CUST2407,Emma Jones,Southampton,UK,Store,PayPal,Sports,Football,Football Boots,8,113.78,63.69,910.24,509.52,400.72
ORD104450,2023-02-06,CUST1281,Sara Wilson,London,UK,Online,Card,Clothing,Sweater,Cotton Sweater,9,55.12,36.36,496.08,327.24,168.84
ORD104451,2023-05-17,CUST1321,Mina Walker,Birmingham,UK,Online,Cash,Sports,Fitness,Yoga Mat,2,158.21,110.14,316.42,220.28,96.14
ORD104452,2023-12-04,CUST2419,Liam Wilson,Southampton,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,10,139.45,110.49,1394.5,1104.9,289.6
ORD104453,2023-02-25,CUST2301,Noah Clark,Edinburgh,UK,Online,Cash,Books,Children,Kids Story Book,5,8.77,4.93,43.85,24.65,19.2
ORD104454,2023-07-06,CUST1528,Olivia Lee,Edinburgh,UK,Store,PayPal,Sports,Cycling,Bike Helmet,8,74.85,42.56,598.8,340.48,258.32
ORD104455,2023-12-07,CUST1262,Ali Taylor,Glasgow,UK,Store,Bank Transfer,Home & Kitchen,Lamp,Desk Lamp,3,195.12,99.88,585.36,299.64,285.72
ORD104456,2023-09-15,CUST2642,Sara Johnson,Glasgow,UK,Store,Bank Transfer,Clothing,Sweater,Wool Sweater,6,29.52,17.36,177.12,104.16,72.96
ORD104457,2023-02-27,CUST1579,Noah Clark,London,UK,Store,PayPal,Clothing,Jeans,Slim Fit Jeans,6,85.17,64.96,511.02,389.76,121.26
ORD104458,2023-12-29,CUST2663,Emma Jones,Bristol,UK,Store,PayPal,Beauty,Makeup,Mascara,7,64.89,35.99,454.23,251.93,202.3
ORD104459,2023-05-03,CUST2316,Noah Smith,Manchester,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,3,178.31,90.76,534.93,272.28,262.65
ORD104460,2023-07-07,CUST1293,Emma Wilson,Southampton,UK,Online,Cash,Electronics,Laptop,HP Pavilion 14,8,303.59,225.2,2428.72,1801.6,627.12
ORD104461,2023-08-18,CUST2631,Sara Taylor,Bristol,UK,Store,Cash,Beauty,Perfume,Eau de Parfum,8,39.25,21.39,314.0,171.12,142.88
ORD104462,2023-06-17,CUST1394,Olivia Walker,Edinburgh,UK,Store,Cash,Clothing,Jeans,Regular Jeans,9,58.24,32.58,524.16,293.22,230.94
ORD104463,2023-04-24,CUST1512,Ali Wilson,London,UK,Online,PayPal,Beauty,Perfume,Eau de Parfum,8,34.49,22.29,275.92,178.32,97.6
ORD104464,2023-09-09,CUST1920,Olivia Brown,Leeds,UK,Online,Bank Transfer,Books,Comics,Manga Volume,3,17.23,13.46,51.69,40.38,11.31
ORD104465,2023-04-17,CUST1809,John Walker,Birmingham,UK,Store,Cash,Clothing,Dress,Casual Dress,6,71.88,54.12,431.28,324.72,106.56
ORD104466,2023-02-06,CUST2203,Emma Martin,Leeds,UK,Online,Bank Transfer,Electronics,Laptop,HP Pavilion 14,9,627.72,438.37,5649.48,3945.33,1704.15
ORD104467,2023-12-01,CUST1919,Ali Clark,Manchester,UK,Store,Cash,Home & Kitchen,Cookware,Steel Pot,1,159.13,79.67,159.13,79.67,79.46
ORD104468,2023-04-02,CUST1692,Mina Brown,London,UK,Online,Cash,Electronics,Tablet,iPad 10.2,3,521.7,316.56,1565.1,949.68,615.42
ORD104469,2023-01-18,CUST1234,David Clark,London,UK,Store,Bank Transfer,Clothing,Jeans,Slim Fit Jeans,2,22.95,14.54,45.9,29.08,16.82
ORD104470,2023-12-20,CUST1951,Reza Wilson,Manchester,UK,Online,Bank Transfer,Home & Kitchen,Cookware,Non-stick Pan Set,8,225.95,178.16,1807.6,1425.28,382.32
ORD104471,2023-03-04,CUST2854,Olivia Lee,Bristol,UK,Online,Cash,Beauty,Skincare,Face Cleanser,6,33.06,21.91,198.36,131.46,66.9
ORD104472,2023-05-30,CUST2360,Olivia Martin,Bristol,UK,Online,Card,Home & Kitchen,Bedding,Pillow Pack,10,258.35,155.06,2583.5,1550.6,1032.9
ORD104473,2023-05-19,CUST2031,Sara Smith,Glasgow,UK,Store,PayPal,Electronics,Smartwatch,Fitbit Versa 3,8,182.43,106.64,1459.44,853.12,606.32
ORD104474,2023-07-05,CUST2466,Noah Walker,Birmingham,UK,Online,Card,Books,Fiction,Novel - Romance,2,36.47,19.98,72.94,39.96,32.98
ORD104475,2023-07-04,CUST2964,John Brown,London,UK,Online,Card,Clothing,Jeans,High Waist Jeans,6,46.21,29.55,277.26,177.3,99.96
ORD104476,2023-07-24,CUST1538,Sara Smith,Birmingham,UK,Online,Bank Transfer,Books,Children,Activity Book,7,34.65,27.07,242.55,189.49,53.06
ORD104477,2023-09-17,CUST1819,Noah Taylor,Glasgow,UK,Store,Card,Beauty,Perfume,Eau de Parfum,8,36.94,28.8,295.52,230.4,65.12
ORD104478,2023-08-02,CUST2681,Liam Taylor,London,UK,Online,Card,Electronics,Smartwatch,Galaxy Watch 4,9,196.25,107.36,1766.25,966.24,800.01
ORD104479,2023-09-13,CUST2114,Emma Johnson,Birmingham,UK,Online,Bank Transfer,Clothing,Jacket,Puffer Jacket,5,114.42,74.71,572.1,373.55,198.55
ORD104480,2023-05-15,CUST2877,Mina Walker,Glasgow,UK,Store,PayPal,Electronics,Laptop,Lenovo IdeaPad 3,3,213.85,138.23,641.55,414.69,226.86
ORD104481,2023-03-02,CUST1271,Olivia Taylor,Glasgow,UK,Online,PayPal,Clothing,Sweater,Wool Sweater,2,96.15,71.93,192.3,143.86,48.44
ORD104482,2023-12-29,CUST2857,Sara Brown,Birmingham,UK,Online,Cash,Beauty,Nailcare,Nail Polish,8,69.8,46.83,558.4,374.64,183.76
ORD104483,2023-11-06,CUST2028,Olivia Walker,Southampton,UK,Store,Card,Sports,Fitness,Dumbbell Set,1,174.72,114.09,174.72,114.09,60.63
ORD104484,2023-03-29,CUST2617,Ali Taylor,Manchester,UK,Store,Bank Transfer,Books,Children,Kids Story Book,10,26.25,19.1,262.5,191.0,71.5
ORD104485,2023-11-20,CUST2922,Ali Lee,London,UK,Store,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,6,139.12,72.63,834.72,435.78,398.94
ORD104486,2023-07-26,CUST2242,Ali Brown,Bristol,UK,Store,Card,Sports,Running,Running Shoes,2,76.53,52.59,153.06,105.18,47.88
ORD104487,2023-05-09,CUST2141,Olivia Taylor,Edinburgh,UK,Online,PayPal,Sports,Cycling,Bike Helmet,3,46.54,25.34,139.62,76.02,63.6
ORD104488,2023-11-07,CUST1592,Emma Wilson,Leeds,UK,Online,Cash,Home & Kitchen,Lamp,Floor Lamp,8,102.06,52.01,816.48,416.08,400.4
ORD104489,2023-01-03,CUST1975,Liam Clark,Bristol,UK,Online,Cash,Home & Kitchen,Lamp,Desk Lamp,1,228.16,131.79,228.16,131.79,96.37
ORD104490,2023-08-30,CUST2605,David Johnson,Birmingham,UK,Store,Bank Transfer,Beauty,Haircare,Shampoo,6,14.32,10.16,85.92,60.96,24.96
ORD104491,2023-05-01,CUST1114,John Martin,London,UK,Online,Cash,Clothing,Sweater,Wool Sweater,3,102.72,51.97,308.16,155.91,152.25
ORD104492,2023-04-12,CUST1262,John Wilson,Glasgow,UK,Online,Cash,Home & Kitchen,Lamp,Desk Lamp,6,85.41,66.92,512.46,401.52,110.94
ORD104493,2023-02-07,CUST2329,David Johnson,Leeds,UK,Store,Bank Transfer,Electronics,Tablet,iPad 10.2,3,357.38,279.32,1072.14,837.96,234.18
ORD104494,2023-12-07,CUST2677,Mina Martin,Glasgow,UK,Store,Bank Transfer,Books,Education,Math Workbook,8,14.6,8.26,116.8,66.08,50.72
ORD104495,2023-05-13,CUST2445,Liam Johnson,Southampton,UK,Store,Cash,Electronics,Smartwatch,Galaxy Watch 4,5,234.16,123.07,1170.8,615.35,555.45
ORD104496,2023-07-21,CUST1206,Sara Brown,Birmingham,UK,Online,Bank Transfer,Home & Kitchen,Lamp,Desk Lamp,4,271.0,215.16,1084.0,860.64,223.36
ORD104497,2023-12-14,CUST2646,Sara Walker,Leeds,UK,Store,Bank Transfer,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,9,287.26,217.06,2585.34,1953.54,631.8
ORD104498,2023-01-21,CUST1302,Noah Smith,London,UK,Online,Card,Electronics,Tablet,Galaxy Tab A9,5,689.76,481.68,3448.8,2408.4,1040.4
ORD104499,2023-08-30,CUST1111,Sara Brown,Bristol,UK,Store,PayPal,Electronics,Headphones,Sony WH-CH510,4,674.87,379.62,2699.48,1518.48,1181.0
ORD104500,2023-04-19,CUST2440,Emma Clark,Southampton,UK,Store,Card,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,8,128.62,89.04,1028.96,712.32,316.64
ORD104501,2023-10-30,CUST2578,Noah Lee,Leeds,UK,Store,Bank Transfer,Home & Kitchen,Chair,Dining Chair,8,264.94,184.97,2119.52,1479.76,639.76
ORD104502,2023-03-25,CUST2882,Olivia Jones,London,UK,Online,Bank Transfer,Sports,Running,Running Shorts,8,169.41,108.79,1355.28,870.32,484.96
ORD104503,2023-03-24,CUST2308,Ali Clark,Bristol,UK,Store,PayPal,Sports,Cycling,Cycling Gloves,4,146.29,116.15,585.16,464.6,120.56
ORD104504,2023-10-18,CUST2663,Sara Martin,London,UK,Online,Cash,Electronics,Headphones,JBL Tune 510,1,190.51,148.23,190.51,148.23,42.28
ORD104505,2023-03-10,CUST1184,Ali Johnson,Southampton,UK,Online,Cash,Books,Non-fiction,Self-help Book,2,23.28,16.13,46.56,32.26,14.3
ORD104506,2023-05-09,CUST2764,Emma Walker,Southampton,UK,Online,Card,Electronics,Smartwatch,Apple Watch SE,4,712.07,443.55,2848.28,1774.2,1074.08
ORD104507,2023-07-15,CUST1900,David Lee,Birmingham,UK,Store,PayPal,Books,Comics,Superhero Comic,10,19.65,12.93,196.5,129.3,67.2
ORD104508,2023-05-20,CUST1220,Reza Smith,Edinburgh,UK,Online,Card,Electronics,Smartphone,Galaxy A14,2,93.75,60.84,187.5,121.68,65.82
ORD104509,2023-10-10,CUST2887,Ali Martin,Southampton,UK,Online,Bank Transfer,Home & Kitchen,Lamp,Desk Lamp,10,101.5,79.01,1015.0,790.1,224.9
ORD104510,2023-11-08,CUST2467,David Wilson,Glasgow,UK,Online,Card,Electronics,Laptop,HP Pavilion 14,3,143.17,91.31,429.51,273.93,155.58
ORD104511,2023-08-22,CUST2140,Noah Smith,London,UK,Online,PayPal,Beauty,Nailcare,Nail Polish,9,76.06,58.59,684.54,527.31,157.23
ORD104512,2023-01-23,CUST2093,Mina Smith,London,UK,Online,Bank Transfer,Sports,Yoga,Yoga Block,9,143.26,96.96,1289.34,872.64,416.7
ORD104513,2023-06-02,CUST1897,John Johnson,London,UK,Store,PayPal,Electronics,Headphones,Apple EarPods,9,282.13,172.12,2539.17,1549.08,990.09
ORD104514,2023-10-04,CUST2093,Mina Jones,Leeds,UK,Store,Cash,Books,Fiction,Novel - Romance,7,8.15,6.0,57.05,42.0,15.05
ORD104515,2023-03-02,CUST1621,Liam Taylor,Bristol,UK,Store,Cash,Clothing,Sweater,Wool Sweater,4,45.63,31.96,182.52,127.84,54.68
ORD104516,2023-11-15,CUST1426,Mina Wilson,Leeds,UK,Online,Bank Transfer,Beauty,Nailcare,Nail Kit,1,31.82,20.34,31.82,20.34,11.48
ORD104517,2023-02-21,CUST1643,Noah Johnson,Southampton,UK,Store,Cash,Books,Comics,Manga Volume,3,24.43,18.09,73.29,54.27,19.02
ORD104518,2023-12-10,CUST1567,Sara Taylor,Manchester,UK,Online,Cash,Electronics,Smartwatch,Galaxy Watch 4,8,232.03,143.77,1856.24,1150.16,706.08
ORD104519,2023-06-02,CUST1442,Noah Walker,Birmingham,UK,Store,Card,Home & Kitchen,Lamp,Desk Lamp,4,56.42,29.49,225.68,117.96,107.72
ORD104520,2023-08-25,CUST1600,Mina Smith,Leeds,UK,Online,Cash,Home & Kitchen,Cookware,Steel Pot,10,189.31,105.39,1893.1,1053.9,839.2
ORD104521,2023-11-07,CUST2160,Mina Lee,Southampton,UK,Store,Cash,Home & Kitchen,Lamp,Desk Lamp,10,36.74,28.26,367.4,282.6,84.8
ORD104522,2023-10-29,CUST1503,Ali Taylor,London,UK,Online,PayPal,Beauty,Haircare,Shampoo,2,45.07,24.36,90.14,48.72,41.42
ORD104523,2023-02-01,CUST1130,Liam Clark,Leeds,UK,Store,Bank Transfer,Sports,Fitness,Dumbbell Set,8,20.15,10.8,161.2,86.4,74.8
ORD104524,2023-02-24,CUST1217,Noah Brown,Bristol,UK,Online,Cash,Beauty,Makeup,Lipstick,7,40.35,28.27,282.45,197.89,84.56
ORD104525,2023-12-18,CUST1687,Olivia Wilson,Manchester,UK,Online,Cash,Beauty,Makeup,Foundation,10,53.1,28.85,531.0,288.5,242.5
ORD104526,2023-02-05,CUST1170,Liam Walker,Bristol,UK,Online,Cash,Books,Comics,Superhero Comic,9,27.17,16.89,244.53,152.01,92.52
ORD104527,2023-04-20,CUST2498,Liam Brown,Bristol,UK,Store,PayPal,Books,Children,Activity Book,2,21.27,15.75,42.54,31.5,11.04
ORD104528,2023-06-26,CUST1611,Ali Walker,Birmingham,UK,Online,Bank Transfer,Clothing,Jeans,Regular Jeans,5,46.57,25.34,232.85,126.7,106.15
ORD104529,2023-12-28,CUST1991,Reza Jones,Edinburgh,UK,Online,Card,Clothing,Jacket,Puffer Jacket,6,106.08,59.79,636.48,358.74,277.74
ORD104530,2023-11-10,CUST2152,Reza Taylor,Manchester,UK,Online,Cash,Home & Kitchen,Cookware,Steel Pot,2,102.33,72.86,204.66,145.72,58.94
ORD104531,2023-10-22,CUST1056,Liam Wilson,Bristol,UK,Store,Bank Transfer,Sports,Football,Football Ball,2,139.87,103.52,279.74,207.04,72.7
ORD104532,2023-12-02,CUST2204,Olivia Taylor,Bristol,UK,Store,Cash,Sports,Football,Football Ball,10,44.93,27.21,449.3,272.1,177.2
ORD104533,2023-04-07,CUST1245,Mina Smith,Edinburgh,UK,Store,Cash,Beauty,Nailcare,Nail Kit,4,14.44,9.56,57.76,38.24,19.52
ORD104534,2023-08-01,CUST1143,Olivia Walker,Southampton,UK,Online,Cash,Sports,Yoga,Yoga Strap,8,65.59,46.35,524.72,370.8,153.92
ORD104535,2023-11-13,CUST2074,John Clark,Leeds,UK,Store,Card,Electronics,Headphones,Anker Soundcore,5,80.25,41.56,401.25,207.8,193.45
ORD104536,2023-05-17,CUST1367,Noah Smith,Leeds,UK,Online,Cash,Home & Kitchen,Chair,Office Chair,9,141.12,111.13,1270.08,1000.17,269.91
ORD104537,2023-01-06,CUST2482,Emma Smith,Southampton,UK,Online,Bank Transfer,Beauty,Haircare,Shampoo,4,71.81,57.32,287.24,229.28,57.96
ORD104538,2023-04-19,CUST1217,David Lee,Manchester,UK,Store,Cash,Home & Kitchen,Lamp,Floor Lamp,3,136.71,70.26,410.13,210.78,199.35
ORD104539,2023-02-04,CUST1615,Emma Taylor,Glasgow,UK,Online,Cash,Home & Kitchen,Chair,Office Chair,10,105.67,74.26,1056.7,742.6,314.1
ORD104540,2023-02-08,CUST2918,Ali Clark,London,UK,Online,Card,Beauty,Haircare,Conditioner,8,15.14,8.93,121.12,71.44,49.68
ORD104541,2023-05-30,CUST2590,Noah Martin,Southampton,UK,Online,Cash,Beauty,Perfume,Eau de Parfum,1,9.21,5.92,9.21,5.92,3.29
ORD104542,2023-04-28,CUST2280,David Clark,London,UK,Online,Card,Sports,Running,Running Shorts,9,49.69,26.21,447.21,235.89,211.32
ORD104543,2023-09-18,CUST2881,Sara Wilson,Birmingham,UK,Store,PayPal,Electronics,Smartphone,Nokia G22,4,376.08,227.67,1504.32,910.68,593.64
ORD104544,2023-03-28,CUST2179,Sara Taylor,Manchester,UK,Online,PayPal,Home & Kitchen,Bedding,Pillow Pack,9,170.5,123.56,1534.5,1112.04,422.46
ORD104545,2023-03-17,CUST2588,Emma Clark,Southampton,UK,Online,PayPal,Electronics,Headphones,Anker Soundcore,8,161.05,118.75,1288.4,950.0,338.4
ORD104546,2023-11-09,CUST1441,Noah Johnson,Bristol,UK,Store,Cash,Beauty,Makeup,Mascara,3,6.97,4.41,20.91,13.23,7.68
ORD104547,2023-08-02,CUST1840,Sara Lee,Manchester,UK,Online,Card,Clothing,T-Shirt,Sports T-Shirt,3,74.62,58.73,223.86,176.19,47.67
ORD104548,2023-10-12,CUST1955,Mina Johnson,Leeds,UK,Online,Cash,Electronics,Tablet,iPad 10.2,9,493.22,270.1,4438.98,2430.9,2008.08
ORD104549,2023-08-27,CUST1698,Ali Walker,Southampton,UK,Online,Bank Transfer,Sports,Football,Football Ball,3,108.33,67.03,324.99,201.09,123.9
ORD104550,2023-06-14,CUST1875,Sara Wilson,Glasgow,UK,Online,Bank Transfer,Books,Fiction,Novel - Mystery,4,21.78,12.18,87.12,48.72,38.4
ORD104551,2023-03-28,CUST2685,Emma Jones,Edinburgh,UK,Online,Card,Home & Kitchen,Chair,Dining Chair,9,160.23,87.33,1442.07,785.97,656.1
ORD104552,2023-05-21,CUST1775,Mina Wilson,Southampton,UK,Store,Card,Beauty,Perfume,Eau de Parfum,4,60.8,41.23,243.2,164.92,78.28
ORD104553,2023-06-09,CUST1761,Reza Johnson,Southampton,UK,Online,Bank Transfer,Clothing,Dress,Evening Dress,3,18.64,14.29,55.92,42.87,13.05
ORD104554,2023-02-15,CUST1944,John Jones,Southampton,UK,Online,Cash,Beauty,Makeup,Foundation,7,51.23,30.47,358.61,213.29,145.32
ORD104555,2023-04-22,CUST2833,Ali Smith,Leeds,UK,Online,Cash,Books,Non-fiction,Biography,6,6.6,4.55,39.6,27.3,12.3
ORD104556,2023-02-14,CUST1922,Noah Lee,Birmingham,UK,Store,Card,Beauty,Haircare,Conditioner,1,33.01,25.49,33.01,25.49,7.52
ORD104557,2023-09-04,CUST1934,Sara Walker,Manchester,UK,Online,Card,Electronics,Smartwatch,Apple Watch SE,10,105.11,53.79,1051.1,537.9,513.2
ORD104558,2023-04-14,CUST2746,David Taylor,Leeds,UK,Online,Cash,Beauty,Skincare,Face Cleanser,8,76.2,60.16,609.6,481.28,128.32
ORD104559,2023-03-26,CUST1024,Mina Jones,London,UK,Online,Card,Home & Kitchen,Chair,Dining Chair,1,27.77,19.85,27.77,19.85,7.92
ORD104560,2023-05-14,CUST1805,Noah Wilson,Edinburgh,UK,Store,Bank Transfer,Books,Non-fiction,Biography,4,12.75,9.06,51.0,36.24,14.76
ORD104561,2023-04-18,CUST2876,David Smith,Bristol,UK,Store,Bank Transfer,Electronics,Laptop,Lenovo IdeaPad 3,6,705.49,374.09,4232.94,2244.54,1988.4
ORD104562,2023-01-18,CUST2687,David Clark,Manchester,UK,Store,Card,Books,Fiction,Novel - Mystery,6,13.36,6.78,80.16,40.68,39.48
ORD104563,2023-04-04,CUST2559,Mina Jones,Edinburgh,UK,Store,Cash,Home & Kitchen,Bedding,Pillow Pack,7,32.27,16.42,225.89,114.94,110.95
ORD104564,2023-05-30,CUST1763,Liam Walker,Southampton,UK,Store,Bank Transfer,Home & Kitchen,Cookware,Non-stick Pan Set,5,244.19,143.95,1220.95,719.75,501.2
ORD104565,2023-09-03,CUST2083,Noah Jones,Manchester,UK,Store,Cash,Home & Kitchen,Bedding,Duvet Set,5,158.1,116.42,790.5,582.1,208.4
ORD104566,2023-10-16,CUST2490,Noah Walker,Southampton,UK,Online,Card,Sports,Fitness,Dumbbell Set,4,104.04,65.42,416.16,261.68,154.48
ORD104567,2023-07-28,CUST1433,Ali Jones,Edinburgh,UK,Online,Card,Sports,Cycling,Cycling Gloves,6,12.2,8.18,73.2,49.08,24.12
ORD104568,2023-05-06,CUST1878,Sara Smith,Edinburgh,UK,Store,Cash,Books,Education,Math Workbook,7,9.37,6.83,65.59,47.81,17.78
ORD104569,2023-08-23,CUST2089,Emma Johnson,Leeds,UK,Online,Bank Transfer,Sports,Yoga,Yoga Strap,10,58.97,41.41,589.7,414.1,175.6
ORD104570,2023-05-02,CUST1909,Ali Brown,Southampton,UK,Online,Card,Clothing,Jacket,Puffer Jacket,10,81.08,55.54,810.8,555.4,255.4
ORD104571,2023-05-18,CUST1564,Sara Martin,London,UK,Store,Card,Electronics,Tablet,iPad 10.2,1,272.21,157.92,272.21,157.92,114.29
ORD104572,2023-04-25,CUST2951,Sara Taylor,London,UK,Online,PayPal,Electronics,Laptop,Lenovo IdeaPad 3,9,701.39,353.39,6312.51,3180.51,3132.0
ORD104573,2023-06-11,CUST1105,Liam Lee,Southampton,UK,Online,Bank Transfer,Clothing,Sweater,Wool Sweater,8,29.97,20.47,239.76,163.76,76.0
ORD104574,2023-07-20,CUST1095,Ali Jones,Southampton,UK,Store,Bank Transfer,Books,Fiction,Novel - Mystery,7,33.6,20.41,235.2,142.87,92.33
ORD104575,2023-08-22,CUST2711,Sara Clark,Manchester,UK,Online,PayPal,Electronics,Smartwatch,Apple Watch SE,9,550.48,367.25,4954.32,3305.25,1649.07
ORD104576,2023-01-28,CUST2574,Sara Taylor,Birmingham,UK,Store,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,3,38.07,26.14,114.21,78.42,35.79
ORD104577,2023-01-11,CUST1167,Emma Lee,Birmingham,UK,Store,Cash,Clothing,Sweater,Cotton Sweater,10,99.53,79.4,995.3,794.0,201.3
ORD104578,2023-07-25,CUST1041,Ali Walker,London,UK,Store,Card,Sports,Football,Football Ball,4,15.63,10.91,62.52,43.64,18.88
ORD104579,2023-06-16,CUST2902,Emma Wilson,Southampton,UK,Store,PayPal,Beauty,Perfume,Eau de Parfum,7,36.09,18.15,252.63,127.05,125.58
ORD104580,2023-09-04,CUST1103,Liam Walker,Edinburgh,UK,Online,Cash,Beauty,Nailcare,Nail Kit,6,51.08,27.42,306.48,164.52,141.96
ORD104581,2023-02-16,CUST2868,Sara Martin,Glasgow,UK,Store,PayPal,Home & Kitchen,Bedding,Pillow Pack,2,126.0,72.88,252.0,145.76,106.24
ORD104582,2023-09-03,CUST2227,Emma Martin,Edinburgh,UK,Store,Bank Transfer,Beauty,Makeup,Lipstick,2,32.09,20.79,64.18,41.58,22.6
ORD104583,2023-05-07,CUST1519,Emma Walker,Bristol,UK,Store,Cash,Sports,Cycling,Bike Helmet,10,78.25,52.1,782.5,521.0,261.5
ORD104584,2023-05-27,CUST2998,Liam Jones,Bristol,UK,Store,Bank Transfer,Home & Kitchen,Cookware,Steel Pot,7,86.82,59.96,607.74,419.72,188.02
ORD104585,2023-04-28,CUST1281,David Smith,Edinburgh,UK,Online,Cash,Clothing,Jeans,Regular Jeans,9,103.91,58.94,935.19,530.46,404.73
ORD104586,2023-06-01,CUST2931,Noah Clark,Glasgow,UK,Store,Bank Transfer,Clothing,Dress,Evening Dress,9,65.87,45.75,592.83,411.75,181.08
ORD104587,2023-03-13,CUST2066,David Walker,Birmingham,UK,Store,Cash,Books,Education,Math Workbook,7,24.76,15.1,173.32,105.7,67.62
ORD104588,2023-12-29,CUST1946,Mina Jones,Manchester,UK,Online,PayPal,Electronics,Laptop,HP Pavilion 14,8,542.38,275.79,4339.04,2206.32,2132.72
ORD104589,2023-05-17,CUST2133,Ali Smith,Birmingham,UK,Store,PayPal,Clothing,T-Shirt,Basic Cotton Tee,10,50.69,33.44,506.9,334.4,172.5
ORD104590,2023-06-24,CUST2233,Liam Jones,Birmingham,UK,Store,Card,Clothing,Jacket,Denim Jacket,3,12.27,8.0,36.81,24.0,12.81
ORD104591,2023-10-16,CUST1748,Liam Wilson,Edinburgh,UK,Store,Cash,Home & Kitchen,Lamp,Floor Lamp,1,203.19,147.87,203.19,147.87,55.32
ORD104592,2023-01-19,CUST2891,Liam Brown,Leeds,UK,Store,Cash,Beauty,Skincare,Moisturiser,7,13.5,10.76,94.5,75.32,19.18
ORD104593,2023-07-14,CUST1830,Olivia Taylor,Southampton,UK,Store,Card,Home & Kitchen,Cookware,Steel Pot,8,189.73,115.54,1517.84,924.32,593.52
ORD104594,2023-11-26,CUST1048,David Lee,Leeds,UK,Store,Cash,Sports,Yoga,Yoga Block,2,57.33,38.52,114.66,77.04,37.62
ORD104595,2023-06-24,CUST1114,Noah Walker,Birmingham,UK,Online,Bank Transfer,Home & Kitchen,Cookware,Non-stick Pan Set,9,266.88,175.12,2401.92,1576.08,825.84
ORD104596,2023-12-20,CUST2178,Noah Brown,Leeds,UK,Online,PayPal,Sports,Fitness,Yoga Mat,4,135.68,82.4,542.72,329.6,213.12
ORD104597,2023-05-21,CUST2672,Mina Brown,Leeds,UK,Online,Cash,Electronics,Tablet,Galaxy Tab A9,10,359.47,210.6,3594.7,2106.0,1488.7
ORD104598,2023-09-03,CUST1502,Sara Smith,Edinburgh,UK,Store,PayPal,Beauty,Skincare,Serum,9,57.92,35.2,521.28,316.8,204.48
ORD104599,2023-04-03,CUST2702,Reza Taylor,Manchester,UK,Store,Bank Transfer,Sports,Fitness,Dumbbell Set,3,46.24,28.24,138.72,84.72,54.0
ORD104600,2023-08-27,CUST2856,Liam Lee,Manchester,UK,Store,PayPal,Clothing,Sweater,Wool Sweater,8,103.92,74.98,831.36,599.84,231.52
